source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url
2026-09-15,https://do215.com/events/2026/09/15,1,Troy Hawke,Helium Comedy Club,2026-09-15T19:30-0400,comedy,https://do215.com/events/2026/9/15/troy-hawke-tickets
2026-09-15,https://do215.com/events/2026/09/15,1,Tickle Me Tuesdays,Punch Line,2026-09-15T19:30-0400,comedy,https://do215.com/events/2026/9/15/tickle-me-tuesdays-tickets
2026-09-15,https://do215.com/events/2026/09/15,1,Rep. Tarik Khan and Rep. Mary Jo Daley Town Hall with Guest Speaker from the Holocaust Awareness Museum and Education Center,The Fallser Club,2026-09-15T18:00-0400,music,https://do215.com/events/2026/9/15/rep-tarik-khan-and-rep-mary-jo-daley-town-hall-with-guest-speaker-from-the-holocaust-awareness-museum-and-education-center-ticke
2026-09-15,https://do215.com/events/2026/09/15,1,The Jason Blythe Band,Chris' Jazz Cafe,2026-09-15T19:30-0400,music,https://do215.com/events/2026/9/15/the-jason-blythe-band-tickets
2026-09-15,https://do215.com/events/2026/09/15,1,Kanii,Brooklyn Bowl Philadelphia,2026-09-15T20:00-0400,music,https://do215.com/events/2026/9/15/kanii-tickets
2026-09-15,https://do215.com/events/2026/09/15,1,The Jason Blythe Band,Chris' Jazz Cafe,2026-09-15T21:00-0400,music,https://do215.com/events/2026/9/15/the-jason-blythe-band-tickets-ebnzy3d
2026-09-15,https://do215.com/events/2026/09/15,1,Inner Light Aura Pop-Up,Claude's Comedy Club & Bar,2026-09-15T16:30-0400,comedy,https://do215.com/events/2026/9/15/inner-light-aura-pop-up-tickets
2026-09-15,https://do215.com/events/2026/09/15,1,Bartram’s Garden Photo Exhibit at Studio 34,Studio 34,2026-09-15T17:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/bartram-s-garden-photo-exhibit-at-studio-34-tickets
2026-09-15,https://do215.com/events/2026/09/15,1,The Easy Way,Asian Arts Initiative Black Box Theater,2026-09-15T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/the-easy-way-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Wherever You Are,Roxborough Pocket Park,2026-09-15T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/wherever-you-are-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,John Miller Giltner’s A Christmas Carol,Asian Arts Initiative Found Spaces,2026-09-15T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/john-miller-giltner-s-a-christmas-carol-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Dickie Dickie Dicky Donnie,Asian Arts Initiative Third Floor,2026-09-15T19:15-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/dickie-dickie-dicky-donnie-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,The Holy Fool,The Gym at Impact Services,2026-09-15T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/the-holy-fool-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Through the Griffin TOUR: Hosted by the Super Carlin Brothers,City Winery,2026-09-15T19:30-0400,music,https://do215.com/events/2026/9/15/through-the-griffin-tour-hosted-by-the-super-carlin-brothers-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Country Oke,Secondhand Ranch,2026-09-15T19:30-0400,music,https://do215.com/events/2026/9/15/country-oke-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Sababa 5 w/ DJ FUZZYTOWN,PhilaMOCA,2026-09-15T20:00-0400,music,https://do215.com/events/2026/9/15/sababa-5-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,audiOhm Sound Bath,Studio 34,2026-09-15T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/audiohm-sound-bath-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,1A Clown’s Way: A Clown’s Guide to Falling in Line,Asian Arts Initiative Black Box Theater,2026-09-15T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/1a-clown-s-way-a-clown-s-guide-to-falling-in-line-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,The Incel of the Basement,Queer House,2026-09-15T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/the-incel-of-the-basement-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Clowncuterie 2026,Pig Iron Theatre Company,2026-09-15T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/clowncuterie-2026-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,The Suppliants,Asian Arts Initiative Third Floor,2026-09-15T20:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/the-suppliants-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Roots of Happiness: Elders Health & Wellness Services,Bok Building,2026-09-15T08:00-0400,arts-culture,https://do215.com/events/2026/9/15/roots-of-happiness-elders-health-wellness-services-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Let Freedom Ring,Cherry Street Pier,2026-09-15T09:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/let-freedom-ring-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Sprouts,Schuylkill Center,2026-09-15T09:30-0400,arts-family,https://do215.com/events/2026/9/15/sprouts-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Tai Chi for Beginners,FDR Park,2026-09-15T10:00-0400,outdoors,https://do215.com/events/2026/9/15/tai-chi-for-beginners-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Toddler Time,FDR Park,2026-09-15T10:30-0400,outdoors,https://do215.com/events/2026/9/15/toddler-time-not-free-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Teacher Tuesdays,Dave & Buster's - Franklin Mills,2026-09-15T11:00-0400,food-drink,https://do215.com/events/2026/9/15/teacher-tuesdays-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Teacher Tuesdays,Dave & Buster's - Plymouth Meeting,2026-09-15T11:00-0400,food-drink,https://do215.com/events/2026/9/15/teacher-tuesdays-tickets-drekdyw
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Teacher Tuesdays,Dave & Buster's,2026-09-15T11:00-0400,food-drink,https://do215.com/events/2026/9/15/teacher-tuesdays-tickets-ymk6lzo
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Teacher Tuesdays,Dave & Buster's - Philadelphia,2026-09-15T11:00-0400,food-drink,https://do215.com/events/2026/9/15/teacher-tuesdays-tickets-rm1vlrd
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Open Studio Hours,The People’s Gallery,2026-09-15T12:00-0400,arts-culture,https://do215.com/events/2026/9/15/open-studio-hours-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Live From the Museum: Exploring America’s Founding,National Constitution Center,2026-09-15T12:00-0400,arts-family,https://do215.com/events/2026/9/15/live-from-the-museum-exploring-america-s-founding-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Live From the Museum: Exploring America’s Founding,National Constitution Center,2026-09-15T14:00-0400,arts-family,https://do215.com/events/2026/9/15/live-from-the-museum-exploring-america-s-founding-tickets-g0rzmqa
2026-09-15,https://do215.com/events/2026/09/15?page=2,2,Home Farm Club at Wyck,Wyck,2026-09-15T16:00-0400,arts-culture,https://do215.com/events/2026/9/15/home-farm-club-at-wyck-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Voter Registration: Tattooed Mom,Tattooed Mom,2026-09-15T16:00-0400,charity-activism,https://do215.com/events/2026/9/15/voter-registration-tattooed-mom-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Taqueria Dos Hermanos,Wissahickon Brewing Company,2026-09-15T16:00-0400,food-drink,https://do215.com/events/2026/9/15/taqueria-dos-hermanos-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Courtside & Cocktails; Rhythm+Rye Speakeasy,AMINA,2026-09-15T17:00-0400,trivia-open-mics-other,https://do215.com/events/2026/9/15/courtside-cocktails-rhythm-rye-speakeasy-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Fringe Artist Mixers,FringeArts,2026-09-15T17:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/fringe-artist-mixers-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Avalanche of ‘No’,Icebox Project Space Gallery,2026-09-15T17:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/avalanche-of-no-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,"Justice 101: Justice, Reentry, and Civic Power",Eastern State Penitentiary,2026-09-15T17:30-0400,arts-family,https://do215.com/events/2026/9/15/justice-101-justice-reentry-and-civic-power-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Free Renters Rights Clinic,Philadelphia,2026-09-15T18:00-0400,charity-activism,https://do215.com/events/2026/9/15/free-renters-rights-clinic-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,September Plant Swap at South Street Pop Up Garden,PHS Pop Up Garden at South Street,2026-09-15T18:00-0400,outdoors,https://do215.com/events/2026/9/15/september-plant-swap-at-south-street-pop-up-garden-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,The Performance Lounge,Prism Arts Philadelphia,2026-09-15T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/the-performance-lounge-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,A Map of Traces,Asian Arts Initiative Project Space,2026-09-15T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/a-map-of-traces-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,"Vader w/ Jungle Rot, Fleshcrawl, and Trash Panda",Broken Goblet Brewing,2026-09-15T18:00-0400,music,https://do215.com/events/2026/9/15/vader-w-jungle-rot-fleshcrawl-and-trash-panda-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,“Hot Takes” Open Mic,Tattooed Moms,2026-09-15T18:00-0400,trivia-open-mics-other,https://do215.com/events/2026/9/15/hot-takes-open-mic-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Lectures on Tap,Evil Genius,2026-09-15T18:00-0400,food-drink,https://do215.com/events/2026/9/15/lectures-on-tap-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Park after Dark: Moonwalk + Stargazing,Lemon Hill Drive & Sedgely Drive,2026-09-15T18:30-0400,outdoors,https://do215.com/events/2026/9/15/park-after-dark-moonwalk-stargazing-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,BEHOLD! the angel clown show,Deep End Studios,2026-09-15T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/behold-the-angel-clown-show-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Creatures of the Deep,Yellow Bicycle Theater,2026-09-15T18:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/creatures-of-the-deep-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,JazzAttack: Lindy Hop & Swing Dance Classes,Philadelphia Ethical Society,2026-09-15T19:00-0400,charity-activism,https://do215.com/events/2026/9/15/jazzattack-lindy-hop-swing-dance-classes-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Zoe Wohlfeld: Dog Funeral,Pig Iron Theatre Company,2026-09-15T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/zoe-wohlfeld-dog-funeral-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Redeeming Time,Franklin Inn Club,2026-09-15T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/redeeming-time-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Liberty City Arts Presents “My Place of Clear Water”,Trinity Memorial Church,2026-09-15T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/liberty-city-arts-presents-my-place-of-clear-water-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Poem Club,The Soapbox: Community Print Shop & Zine Library,2026-09-15T19:00-0400,arts-culture,https://do215.com/events/2026/9/15/poem-club-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Tuesday Nite Music Club w/ FRIENDS OF JERRY,48 Record Bar,2026-09-15T19:00-0400,arts-culture,https://do215.com/events/2026/9/15/tuesday-nite-music-club-w-friends-of-jerry-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Trivia with Philthy Phil,Lucy’s,2026-09-15T19:00-0400,dj-parties,https://do215.com/events/2026/9/15/trivia-with-philthy-phil-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Bad Clay,Asian Arts Initiative Project Space,2026-09-15T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/bad-clay-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=3,3,Trivia Tuesdays,Dave & Buster's - Gloucester,2026-09-15T19:30-0400,food-drink,https://do215.com/events/2026/9/15/trivia-tuesdays-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=4,4,Three Holes Goes to Hollywood,Deep End Studios,2026-09-15T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/three-holes-goes-to-hollywood-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=4,4,Karaoke w/ Alyssa Marie,Morgan's Pier,2026-09-15T20:00-0400,dj-parties,https://do215.com/events/2026/9/15/karaoke-w-alyssa-marie-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=4,4,The Philadelphia Experiment,Philadelphia Navy Yard,2026-09-15T20:05-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/the-philadelphia-experiment-tickets
2026-09-15,https://do215.com/events/2026/09/15?page=4,4,Creatures of the Deep,Yellow Bicycle Theater,2026-09-15T20:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/15/creatures-of-the-deep-tickets-9edvama
2026-09-15,https://do215.com/events/2026/09/15?page=4,4,$5 Nitro Cocktails in the Yard,South Bowl,2026-09-16T00:00-0400,gaming,https://do215.com/events/2026/9/16/5-nitro-cocktails-in-the-yard-tickets
