source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Yoga,The People’s Gallery,2026-09-14T18:00-0400,arts-culture,https://do215.com/events/2026/9/14/yoga-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,After a Night Out,Clubfriends Radio & Records,2026-09-14T18:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/after-a-night-out-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Three Holes Goes to Hollywood,Deep End Studios,2026-09-14T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/three-holes-goes-to-hollywood-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Volta,SideQuest Theater,2026-09-14T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/volta-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,"Owen Corey and James Ofalt Punch Each Other in the Dick Until One Submits Again, Again, Again",Comedy Sportz of Philadelphia,2026-09-14T18:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/owen-corey-and-james-ofalt-punch-each-other-in-the-dick-until-one-submits-again-again-again-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Socialism 101,Nikki Lopez,2026-09-14T18:30-0400,charity-activism,https://do215.com/events/2026/9/14/socialism-101-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Creatures of the Deep,Yellow Bicycle Theater,2026-09-14T18:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/creatures-of-the-deep-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Masks Off,Roxborough Pocket Park,2026-09-14T19:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/masks-off-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,The Monday Night Jam Session hosted by Richard Hill Jr. and Friends,Black Squirrel Club,2026-09-14T19:00-0400,music,https://do215.com/events/2026/9/14/the-monday-night-jam-session-hosted-by-richard-hill-jr-and-friends-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Trivia w/ Philthy Phil,Morgan's Pier,2026-09-14T19:00-0400,dj-parties,https://do215.com/events/2026/9/14/trivia-w-philthy-phil-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=2,2,Piano – Alexander Pierok,Midnight & The Wicked,2026-09-14T19:00-0400,arts-culture,https://do215.com/events/2026/9/14/piano-alexander-pierok-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,EF: Open Mic & Industry Night,Wissahickon Brewing Company,2026-09-14T19:30-0400,food-drink,https://do215.com/events/2026/9/14/ef-open-mic-industry-night-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,My Allowance,Queen Memorial Building,2026-09-14T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/my-allowance-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,BEHOLD! the angel clown show,Deep End Studios,2026-09-14T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/behold-the-angel-clown-show-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,Zoe Wohlfeld: Dog Funeral,Pig Iron Theatre Company,2026-09-14T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/zoe-wohlfeld-dog-funeral-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,Showcase Supreme,Claude's Comedy Club & Bar,2026-09-14T20:00-0400,comedy,https://do215.com/events/2026/9/14/showcase-supreme-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,Trans Rights and Bodily Autonomy PowerPoint Party,Nikki Lopez,2026-09-14T20:00-0400,charity-activism,https://do215.com/events/2026/9/14/trans-rights-and-bodily-autonomy-powerpoint-party-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,The Philadelphia Experiment,Philadelphia Navy Yard,2026-09-14T20:05-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/the-philadelphia-experiment-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,Creatures of the Deep,Yellow Bicycle Theater,2026-09-14T20:45-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/creatures-of-the-deep-tickets-9edvama
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,A Midsummer Night’s Dream in a Bar,Plays and Players Skinner Studio,2026-09-14T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/a-midsummer-night-s-dream-in-a-bar-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,‘Sing Your Life’ Karaoke by Sara Sherr,The 700,2026-09-14T21:00-0400,dj-parties,https://do215.com/events/2026/9/14/sing-your-life-karaoke-by-sara-sherr-tickets
2026-09-14,https://do215.com/events/2026/09/14?page=3,3,Brown Sister Twins,Pig Iron Theatre Company,2026-09-14T21:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/14/brown-sister-twins-tickets
