source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url
2026-09-20,https://do215.com/events/?page=6,6,Bully Prep,Asian Arts Initiative Third Floor,2026-09-20T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/bully-prep-tickets
2026-09-20,https://do215.com/events/?page=6,6,DOOFY: 2 girls make noise (not like that),Hall Pass,2026-09-20T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/doofy-2-girls-make-noise-not-like-that-tickets
2026-09-20,https://do215.com/events/?page=6,6,Liberty City Arts Presents: ‘Beyond’,Indy Hall,2026-09-20T19:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/liberty-city-arts-presents-beyond-tickets
2026-09-20,https://do215.com/events/?page=6,6,"Countdown to Ecstasy ""A Tribute To Steely Dan""",City Winery,2026-09-20T19:30-0400,music,https://do215.com/events/2026/9/20/countdown-to-ecstasy-a-tribute-to-steely-dan-tickets
2026-09-20,https://do215.com/events/?page=6,6,Undertale: The Determination Symphony,The Kimmel Center for the Performing Arts,2026-09-20T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/undertale-the-determination-symphony-tickets
2026-09-20,https://do215.com/events/?page=6,6,Houndstooth,Icebox Project Space Gallery,2026-09-20T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/houndstooth-tickets
2026-09-20,https://do215.com/events/?page=6,6,Account,Asian Arts Initiative Project Space,2026-09-20T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/account-tickets
2026-09-20,https://do215.com/events/?page=6,6,Girls Gotta Eat,Fat Moon Restaurant and Karaoke,2026-09-20T20:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/girls-gotta-eat-tickets
2026-09-20,https://do215.com/events/?page=6,6,Ascension Death March,Studio 34,2026-09-20T20:30-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/ascension-death-march-tickets
2026-09-20,https://do215.com/events/?page=6,6,First in the Hearts,Yellow Bicycle Theater,2026-09-20T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/first-in-the-hearts-tickets-re8pgjx
2026-09-20,https://do215.com/events/?page=6,6,The Complete (and Abridged) Works of August Wilson,People's Gallery Project,2026-09-20T21:00-0400,theatre-performing-arts,https://do215.com/events/2026/9/20/the-complete-and-abridged-works-of-august-wilson-tickets
