source_date,source_page,page_number,title,venue,start_datetime,category_raw,event_url,weekday_num,weekday,weekend,category,listed_days,single_day_listing
2026-09-16,https://do215.com/events/2026/09/16?page=2,2,LIGEIA by Edgar Allan Poe,Asian Arts Initiative Project Space,2026-09-17T01:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/ligeia-by-edgar-allan-poe-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=2,2,Pianist Josh Klamka & His Band,Chris' Jazz Cafe,2026-09-17T01:00:00Z,music,https://do215.com/events/2026/9/16/pianist-josh-klamka-his-band-tickets-vbowpdj,3,周三,Weekday,Live Music,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=2,2,Let Freedom Ring,Cherry Street Pier,2026-09-16T13:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/let-freedom-ring-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=2,2,Little Explorers: What’s Buzzing and Blooming?,Bartram's Garden,2026-09-16T14:00:00Z,outdoors,https://do215.com/events/2026/9/16/little-explorers-what-s-buzzing-and-blooming-tickets,3,周三,Weekday,Sports & Fitness,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=2,2,1 / 2 Price Games Wednesdays,Dave & Buster's - Franklin Mills,2026-09-16T15:00:00Z,food-drink,https://do215.com/events/2026/9/16/1-2-price-games-wednesdays-tickets,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=2,2,1 / 2 Price Games Wednesdays,Dave & Buster's - Plymouth Meeting,2026-09-16T15:00:00Z,food-drink,https://do215.com/events/2026/9/16/1-2-price-games-wednesdays-tickets-mejxjvm,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=2,2,1 / 2 Price Games Wednesdays,Dave & Buster's - Gloucester,2026-09-16T15:00:00Z,food-drink,https://do215.com/events/2026/9/16/1-2-price-games-wednesdays-tickets-b31x1rk,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,1 / 2 Price Games Wednesdays,Dave & Buster's,2026-09-16T15:00:00Z,food-drink,https://do215.com/events/2026/9/16/1-2-price-games-wednesdays-tickets-leak5q7,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,1 / 2 Price Games Wednesdays,Dave & Buster's - Philadelphia,2026-09-16T15:00:00Z,food-drink,https://do215.com/events/2026/9/16/1-2-price-games-wednesdays-tickets-z1ybbq0,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Be a Civic Hero!: A Family Celebration at the National Constitution Center,National Constitution Center,2026-09-16T18:00:00Z,arts-family,https://do215.com/events/2026/9/16/be-a-civic-hero-a-family-celebration-at-the-national-constitution-center-tickets,3,周三,Weekday,Family & Kids,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,"Table at Bites, Ballots & Belonging Social",Intercultural Family Services,2026-09-16T19:00:00Z,charity-activism,https://do215.com/events/2026/9/16/table-at-bites-ballots-belonging-social-tickets,3,周三,Weekday,Charity & Activism,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Family Fishing with Discovery Pathways,FDR Park,2026-09-16T20:00:00Z,outdoors,https://do215.com/events/2026/9/16/family-fishing-with-discovery-pathways-tickets,3,周三,Weekday,Sports & Fitness,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Babalouie BBQ,Wissahickon Brewing Company,2026-09-16T20:00:00Z,food-drink,https://do215.com/events/2026/9/16/ef-babalouie-bbq-tickets,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Open House& Artis t Gathering!,Roxborough,2026-09-16T21:00:00Z,arts-family,https://do215.com/events/2026/9/16/open-house-artis-t-gathering-tickets,3,周三,Weekday,Family & Kids,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Miniature Ceramics on the Wheel w/Tuft the World,Bok Building,2026-09-16T21:30:00Z,arts-culture,https://do215.com/events/2026/9/16/miniature-ceramics-on-the-wheel-w-tuft-the-world-tickets,3,周三,Weekday,Arts & Culture,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Echoes of Dammām,Icebox Project Space Gallery,2026-09-16T21:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/echoes-of-dammam-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Señor Babyhead,Asian Arts Initiative Black Box Theater,2026-09-16T21:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/senor-babyhead-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Uptown Neighborhood Chapter Meeting,Philadelphia,2026-09-16T22:00:00Z,charity-activism,https://do215.com/events/2026/9/16/uptown-neighborhood-chapter-meeting-tickets,3,周三,Weekday,Charity & Activism,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,North Northwest Neighborhood Chapter Meeting,Philadelphia,2026-09-16T22:00:00Z,charity-activism,https://do215.com/events/2026/9/16/north-northwest-neighborhood-chapter-meeting-tickets,3,周三,Weekday,Charity & Activism,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,West Philly Canvass for Chris Rabb,Kingsessing Recreation Center,2026-09-16T22:00:00Z,charity-activism,https://do215.com/events/2026/9/16/west-philly-canvass-for-chris-rabb-tickets,3,周三,Weekday,Charity & Activism,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Cold Beer Reading,the Bottle Shop,2026-09-16T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/cold-beer-reading-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,The Performance Lounge,Prism Arts Philadelphia,2026-09-16T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/the-performance-lounge-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Fictional Names,Asian Arts Initiative Project Space,2026-09-16T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/fictional-names-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Gender Minorities in the Sciences Panel,Science History Institute,2026-09-16T22:00:00Z,arts-culture,https://do215.com/events/2026/9/16/gender-minorities-in-the-sciences-panel-tickets,3,周三,Weekday,Arts & Culture,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Yoga,The People’s Gallery,2026-09-16T22:00:00Z,arts-culture,https://do215.com/events/2026/9/16/yoga-tickets,3,周三,Weekday,Arts & Culture,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Goblets & Goblins: Tabletop Nights in the Mixing Room,Broken Goblet Brewing,2026-09-16T22:00:00Z,music,https://do215.com/events/2026/9/16/goblets-goblins-tabletop-nights-in-the-mixing-room-tickets,3,周三,Weekday,Live Music,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Beck - Ride Lonesome :: Listening Session,The Sound Lounge,2026-09-16T22:00:00Z,dj-parties,https://do215.com/events/2026/9/16/beck-ride-lonesome-listening-session-tickets,3,周三,Weekday,DJ Parties,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,CollegeFest Film Screening: School Ties,Weitzman National Museum of American Jewish History,2026-09-16T22:00:00Z,arts-culture,https://do215.com/events/2026/9/16/collegefest-film-screening-school-ties-tickets,3,周三,Weekday,Arts & Culture,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,I Don’t Dance!,Penn Arts Live: Bruce Montgomery Theatre,2026-09-16T22:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/i-don-t-dance-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,ACOTAR Workshop - Paint and Sip,Morgan's Pier,2026-09-16T22:30:00Z,dj-parties,https://do215.com/events/2026/9/16/acotar-workshop-paint-and-sip-tickets,3,周三,Weekday,DJ Parties,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Creatures of the Deep,Yellow Bicycle Theater,2026-09-16T22:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/creatures-of-the-deep-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=3,3,Lunar Retreat,The Pearlstein Gallery,2026-09-16T22:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/lunar-retreat-tickets-3eedjxk,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Maple Glen Quizzo with Curious Cappy,Wissahickon Brewing Company,2026-09-16T23:00:00Z,food-drink,https://do215.com/events/2026/9/16/maple-glen-quizzo-with-curious-cappy-tickets,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,OK: Wednesday Night Rotating DJ Sets,Wissahickon Brewing Company,2026-09-16T23:00:00Z,food-drink,https://do215.com/events/2026/9/16/ok-wednesday-night-rotating-dj-sets-tickets,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Chestnut Hill Conservancy Discovering: “Henry Holiday’s Stained Glass”,Chestnut Hill,2026-09-16T23:00:00Z,arts-family,https://do215.com/events/2026/9/16/chestnut-hill-conservancy-discovering-henry-holiday-s-stained-glass-tickets,3,周三,Weekday,Family & Kids,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,The Fisher King,Philadelphia Film Society,2026-09-16T23:00:00Z,film,https://do215.com/events/2026/9/16/the-fisher-king-tickets,3,周三,Weekday,Film,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,the world’s princess,trestle inn,2026-09-16T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/the-world-s-princess-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,The Untitled Court Show,Asian Arts Initiative Black Box Theater,2026-09-16T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/the-untitled-court-show-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Redeeming Time,Franklin Inn Club,2026-09-16T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/redeeming-time-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Forge,Icebox Project Space Gallery,2026-09-16T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/forge-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,The Mixtape / Andy the Acolyte,SideQuest Theater,2026-09-16T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/the-mixtape-andy-the-acolyte-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Trauma Queen,Plays and Players Skinner Studio,2026-09-16T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/trauma-queen-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Journaling Club,The People’s Gallery,2026-09-16T23:00:00Z,arts-culture,https://do215.com/events/2026/9/16/journaling-club-tickets,3,周三,Weekday,Arts & Culture,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Ariel Delgado Dixon / SOURLAND,The Head & The Hand Books,2026-09-16T23:00:00Z,happy-hours-specials,https://do215.com/events/2026/9/16/ariel-delgado-dixon-sourland-tickets,3,周三,Weekday,Other,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Quizzo,FRINGE BAR,2026-09-16T23:00:00Z,food-drink,https://do215.com/events/2026/9/16/quizzo-tickets,3,周三,Weekday,Food & Drink,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Experiencing Esherick Tour,Wharton Esherick Museum,2026-09-16T23:00:00Z,arts-culture,https://do215.com/events/2026/9/16/experiencing-esherick-tour-tickets,3,周三,Weekday,Arts & Culture,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Khe Calor: A Latinx Dance Party with pop-up Drag & Burlesque Show,Franky Bradley's | B.West,2026-09-16T23:00:00Z,dj-parties,https://do215.com/events/2026/9/16/khe-calor-a-latinx-dance-party-with-pop-up-drag-burlesque-show-tickets,3,周三,Weekday,DJ Parties,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,GT Dinner Crew @ Blue Corn,Blue Corn Restaurant and Bar,2026-09-16T23:00:00Z,arts-culture,https://do215.com/events/2026/9/16/gt-dinner-crew-blue-corn-tickets,3,周三,Weekday,Arts & Culture,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Bully Prep,Asian Arts Initiative Third Floor,2026-09-16T23:15:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/bully-prep-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Dekalog: Parts 9 & 10,Philadelphia Film Society,2026-09-16T23:30:00Z,film,https://do215.com/events/2026/9/16/dekalog-parts-9-10-tickets,3,周三,Weekday,Film,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,The Enemy at Hand,Asian Arts Initiative Project Space,2026-09-16T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/the-enemy-at-hand-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,You Can’t Kill A Poet: Open Mic Night,Tattooed Moms,2026-09-16T23:30:00Z,trivia-open-mics-other,https://do215.com/events/2026/9/16/you-can-t-kill-a-poet-open-mic-night-tickets,3,周三,Weekday,"Trivia, Open Mics & Other",1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,The Empathy Games,Philadelphia Ethical Society,2026-09-16T23:30:00Z,charity-activism,https://do215.com/events/2026/9/16/the-empathy-games-tickets,3,周三,Weekday,Charity & Activism,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Oiche Cheoil: A Listening Night of Irish Music and Song,Black Squirrel Club,2026-09-16T23:30:00Z,music,https://do215.com/events/2026/9/16/oiche-cheoil-a-listening-night-of-irish-music-and-song-tickets,3,周三,Weekday,Live Music,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,"COLUMBO’S DAY (The Nonsense Explorer Series, Vol. 1)",Pig Iron Theatre Company,2026-09-17T00:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/columbo-s-day-the-nonsense-explorer-series-vol-1-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Showcase Supreme,Claude's Comedy Club & Bar,2026-09-17T00:00:00Z,comedy,https://do215.com/events/2026/9/16/showcase-supreme-tickets,3,周三,Weekday,Comedy,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=4,4,Karaoke Night w/ Alyssa Marie,Lucy’s,2026-09-17T00:00:00Z,dj-parties,https://do215.com/events/2026/9/16/karaoke-night-w-alyssa-marie-tickets,3,周三,Weekday,DJ Parties,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=5,5,The Philadelphia Experiment,Philadelphia Navy Yard,2026-09-17T00:05:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/the-philadelphia-experiment-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=5,5,We Can Always Tell,Icebox Project Space Gallery,2026-09-17T00:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/we-can-always-tell-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=5,5,The Black Pearl and the Frivolous Prince,Asian Arts Initiative Third Floor,2026-09-17T00:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/the-black-pearl-and-the-frivolous-prince-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=5,5,Creatures of the Deep,Yellow Bicycle Theater,2026-09-17T00:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/creatures-of-the-deep-tickets-g0rb6aa,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=5,5,Zoe Wohlfeld: Dog Funeral,Pig Iron Theatre Company,2026-09-17T01:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/16/zoe-wohlfeld-dog-funeral-tickets,3,周三,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-16,https://do215.com/events/2026/09/16?page=5,5,Thursdays in the Yard,South Bowl,2026-09-17T04:00:00Z,gaming,https://do215.com/events/2026/9/17/thursdays-in-the-yard-tickets,3,周三,Weekday,Other,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,"Future Days Beer Go Big, Go Birds Giveaway",Future Days Beer,2026-08-26T16:00:00Z,food-drink,https://do215.com/events/2026/8/26/future-days-beer-go-big-go-birds-giveaway-tickets,4,周四,Weekday,Food & Drink,7,FALSE
2026-09-17,https://do215.com/events/2026/09/17,1,Lee Brice,Stateside Live!,2026-09-18T00:00:00Z,music,https://do215.com/events/2026/9/17/lee-brice-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Dying Fetus & Sanguisugabogg,Franklin Music Hall,2026-09-17T23:00:00Z,music,https://do215.com/events/2026/9/17/dying-fetus-sanguisugabogg-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Circa Survive,The Fillmore,2026-09-17T23:30:00Z,music,https://do215.com/events/2026/9/17/circa-survive-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,ADÉLA: The Red Bottoms Tour,Theater of the Living Arts,2026-09-18T00:00:00Z,music,https://do215.com/events/2026/9/17/adela-the-red-bottoms-tour-tickets-pb6qobo,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Marcus Monroe,City Winery,2026-09-17T22:30:00Z,music,https://do215.com/events/2026/9/17/marcus-monroe-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Chris Smither,Elkton Music Hall,2026-09-17T23:00:00Z,music,https://do215.com/events/2026/9/17/chris-smither-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Sasha Velour Travesty,Miller Theater,2026-09-17T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/sasha-velour-travesty-tickets,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Sasha Velour Travesty,Miller Theater,2026-09-17T23:30:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/sasha-velour-travesty-tickets-abz8q3p,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Rufus Wainwright,City Winery,2026-09-17T23:30:00Z,music,https://do215.com/events/2026/9/17/rufus-wainwright-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Portrait of a Citizen: Stephen Girard,The German Society of Pennsylvania,2026-09-17T22:00:00Z,arts-culture,https://do215.com/events/2026/9/17/portrait-of-a-citizen-stephen-girard-tickets,4,周四,Weekday,Arts & Culture,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,ADÉLA: The Red Bottoms Tour,Theatre of Living Arts,2026-09-18T00:00:00Z,music,https://do215.com/events/2026/9/17/adela-the-red-bottoms-tour-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,PTO Thursdays: Pan-Pot,NOTO Philadelphia,2026-09-18T00:00:00Z,dj-parties,https://do215.com/events/2026/9/17/pto-thursdays-pan-pot-tickets,4,周四,Weekday,DJ Parties,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Fairmount Farmers Market,22nd & Fairmount,2026-09-17T19:00:00Z,market,https://do215.com/events/weekly/thu/fairmount-farmers-market,4,周四,Weekday,Other,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Many Eyes ~ GORF ~ Monstertruck Firetruck,Kung Fu Necktie,2026-09-17T23:00:00Z,music,https://do215.com/events/2026/9/17/many-eyes-gorf-monstertruck-firetruck-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Bart Budwig,Black Squirrel Club,2026-09-17T23:30:00Z,music,https://do215.com/events/2026/9/17/bart-budwig-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,"ear, with Slauson Malone 1, HappyDranker",First Unitarian Church,2026-09-18T00:00:00Z,music,https://do215.com/events/2026/9/17/ear-with-slauson-malone-1-happydranker-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Friendly Feud,Underground Arts,2026-09-17T23:00:00Z,dj-parties,https://do215.com/events/2026/9/17/friendly-feud-tickets,4,周四,Weekday,DJ Parties,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Rick Glassman,Helium Comedy Club,2026-09-17T23:30:00Z,comedy,https://do215.com/events/2026/9/17/rick-glassman-tickets,4,周四,Weekday,Comedy,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,9Million and Deux Visages,Spruce Street Harbor,2026-09-17T22:00:00Z,music,https://do215.com/events/2026/9/17/free-show-9million-and-deux-visages-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Mike Cronin - CANCELLED,Claude's Comedy Club & Bar,2026-09-17T23:00:00Z,comedy,https://do215.com/events/2026/9/17/mike-cronin-tickets,4,周四,Weekday,Comedy,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Just Ask Angie,The Trestle Inn,2026-09-17T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/just-ask-angie-tickets,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Olivia Carter,Punch Line,2026-09-17T23:30:00Z,comedy,https://do215.com/events/2026/9/17/olivia-carter-tickets,4,周四,Weekday,Comedy,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Nate Tota Septet,Chris' Jazz Cafe,2026-09-17T23:30:00Z,music,https://do215.com/events/2026/9/17/nate-tota-septet-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17,1,Duunes,MilkBoy,2026-09-18T00:00:00Z,music,https://do215.com/events/2026/9/17/duunes-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Nate Tota Septet,Chris' Jazz Cafe,2026-09-18T01:00:00Z,music,https://do215.com/events/2026/9/17/nate-tota-septet-tickets-kezglvl,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Franky's Angels,Franky Bradley's,2026-09-18T01:00:00Z,dj-parties,https://do215.com/events/2026/9/17/franky-s-angels-tickets,4,周四,Weekday,DJ Parties,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Priority Hoarding: A Retrospectacle,The Hairport,2026-09-17T20:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/priority-hoarding-a-retrospectacle-tickets,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Spiral Q Fundraiser: Puppet Karaoke & Dance Party,Pentridge Station,2026-09-17T21:00:00Z,music,https://do215.com/events/2026/9/17/spiral-q-fundraiser-puppet-karaoke-dance-party-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Bartram’s Garden Photo Exhibit at Studio 34,Studio 34,2026-09-17T21:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/bartram-s-garden-photo-exhibit-at-studio-34-tickets,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Food: Chef Mel from The Golden Pineapple,Pentridge Station,2026-09-17T21:00:00Z,food-drink,https://do215.com/events/2026/9/17/food-chef-mel-from-the-golden-pineapple-tickets,4,周四,Weekday,Food & Drink,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Twilight Tunes & Makers Market!,Roxborough,2026-09-17T21:00:00Z,arts-family,https://do215.com/events/2026/9/17/twilight-tunes-makers-market-tickets,4,周四,Weekday,Family & Kids,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,LIGEIA by Edgar Allan Poe,Asian Arts Initiative Project Space,2026-09-17T22:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/ligeia-by-edgar-allan-poe-tickets,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,"THU, SEP 17 | JEFF KASHIWA | 6:30pm and 9:00pm Show",SOUTH Jazz Club (Unscripted Jazz),2026-09-17T22:30:00Z,music,https://do215.com/events/2026/9/17/thu-sep-17-jeff-kashiwa-6-30pm-and-9-00pm-show-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Lunar Retreat,The Pearlstein Gallery,2026-09-17T22:45:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/lunar-retreat-tickets,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,"Phillies Specials in Restaurant, Food & Drink Deals",Brooklyn Bowl Philadelphia,2026-09-17T23:00:00Z,music,https://do215.com/events/2026/9/17/phillies-specials-in-restaurant-food-drink-deals-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,"Phillies Specials, The Restaurant @ Brooklyn Bowl Philly",Brooklyn Bowl Philadelphia,2026-09-17T23:00:00Z,music,https://do215.com/events/2026/9/17/phillies-specials-the-restaurant-brooklyn-bowl-philly-tickets,4,周四,Weekday,Live Music,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Karen Tenderness in DOPPEL BÄNGER,The Magic Gardens Studio,2026-09-17T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/karen-tenderness-in-doppel-banger-tickets,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
2026-09-17,https://do215.com/events/2026/09/17?page=2,2,Lunar Retreat,The Pearlstein Gallery,2026-09-17T23:00:00Z,theatre-performing-arts,https://do215.com/events/2026/9/17/lunar-retreat-tickets-g0zlaoj,4,周四,Weekday,Theatre & Performing Arts,1,TRUE
